timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
5040845,24576,19.8889,6.4876,32770,32769,32768,32772,1.715,3.49,2.609,2.46,18.895,5.215,16.835,8.075,20.795,8.865,17.653,6.65
5041445,24576,19.8928,7.06779,32768,32770,32769,32772,2.22,2.305,3.354,2.441,20.795,8.865,18.895,5.215,16.835,8.075,17.653,6.65
5041845,24576,20.2049,7.18507,32770,32768,32773,32772,2.506,1.963,4.81,2.492,18.895,5.215,20.795,8.865,18.997,11.767,17.653,6.65
5042245,24576,19.9134,7.65415,32770,32768,32774,32772,2.787,1.739,6.681,2.661,18.895,5.215,20.795,8.865,13.555,9.505,17.653,6.65
5042645,24576,20.0803,7.9735,32772,32768,32773,32770,2.947,1.532,4.075,3.055,17.653,6.65,20.795,8.865,18.997,11.767,18.895,5.215
5043645,24576,19.91,8.75782,32773,32768,32769,32772,3.321,1.391,3.326,3.27,18.997,11.767,20.795,8.865,16.835,8.075,17.653,6.65
5044045,24576,20.2024,9.09356,32773,32768,32770,32772,3.102,1.194,4.216,3.387,18.997,11.767,20.795,8.865,18.895,5.215,17.653,6.65
5044445,24576,19.7742,9.22937,32773,32768,32774,32772,2.755,1.312,6.269,3.537,18.997,11.767,20.795,8.865,13.555,9.505,17.653,6.65
5044845,24576,19.9925,9.60813,32773,32769,32768,32772,2.478,3.579,1.298,3.827,18.997,11.767,16.835,8.075,20.795,8.865,17.653,6.65
5045245,24576,19.449,10.1616,32773,32772,32769,32768,2.146,4.169,3.607,1.481,18.997,11.767,17.653,6.65,16.835,8.075,20.795,8.865
5045645,24576,20.0729,10.3028,32769,32773,32768,32772,3.977,1.916,1.72,4.441,16.835,8.075,18.997,11.767,20.795,8.865,17.653,6.65
5046045,24576,19.9946,10.3097,32769,32768,32772,32770,4.108,2.151,4.558,5.593,16.835,8.075,20.795,8.865,17.653,6.65,18.895,5.215
5046445,24576,19.9237,10.8817,32769,32773,32768,32772,4.221,1.429,2.286,4.853,16.835,8.075,18.997,11.767,20.795,8.865,17.653,6.65
5046845,24576,19.7758,11.1379,32769,32773,32768,32772,4.305,1.227,2.59,5.04,16.835,8.075,18.997,11.767,20.795,8.865,17.653,6.65
5047245,24576,20.4505,11.3318,32773,32770,32772,32768,1.232,6.015,5.158,3.284,18.997,11.767,18.895,5.215,17.653,6.65,20.795,8.865
5047645,24576,19.7686,11.7357,32769,32768,32772,32773,4.305,2.67,5.12,1.195,16.835,8.075,20.795,8.865,17.653,6.65,18.997,11.767
5048045,24576,20.3196,11.2197,32773,32769,32772,32768,1.19,4.412,5.007,2.422,18.997,11.767,16.835,8.075,17.653,6.65,20.795,8.865
5048445,24576,19.9013,10.8217,32773,32769,32768,32772,1.368,4.136,2.188,4.961,18.997,11.767,16.835,8.075,20.795,8.865,17.653,6.65
5048845,24576,19.8478,10.4687,32773,32769,32768,32772,1.649,3.888,1.944,4.642,18.997,11.767,16.835,8.075,20.795,8.865,17.653,6.65
5049245,24576,19.6045,10.3469,32773,32769,32772,32768,1.888,3.743,4.319,1.757,18.997,11.767,16.835,8.075,17.653,6.65,20.795,8.865
5049645,24576,19.821,9.74758,32773,32768,32769,32772,2.328,1.546,3.518,4.038,18.997,11.767,20.795,8.865,16.835,8.075,17.653,6.65
5050045,24576,19.882,9.47925,32768,32769,32773,32772,1.345,3.443,2.572,3.78,20.795,8.865,16.835,8.075,18.997,11.767,17.653,6.65
5050445,24576,19.684,9.16859,32770,32773,32769,32768,4.225,2.97,3.303,1.227,18.895,5.215,18.997,11.767,16.835,8.075,20.795,8.865
5050845,24576,20.1142,8.78755,32773,32770,32768,32769,3.326,3.897,1.186,3.307,18.997,11.767,18.895,5.215,20.795,8.865,16.835,8.075
5051245,24576,19.947,8.51266,32772,32768,32773,32770,3.069,1.237,3.49,3.602,17.653,6.65,20.795,8.865,18.997,11.767,18.895,5.215
5051645,24576,0,0,32768,32773,32772,32770,1.363,4.75,2.853,3.218,20.795,8.865,18.997,11.767,17.653,6.65,18.895,5.215
5052645,24576,19.9377,7.37248,32772,32768,32770,32769,2.515,1.883,2.515,3.382,17.653,6.65,20.795,8.865,18.895,5.215,16.835,8.075
5053045,24576,17.1284,4.55895,32770,32772,32769,32768,2.174,2.413,3.691,2.253,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5053445,24576,17.8943,4.91635,32770,32769,32772,32768,1.874,3.677,2.342,2.736,18.895,5.215,16.835,8.075,17.653,6.65,20.795,8.865
